Body Name,Business Area and Description,Service Area,Expenses type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,1000,Manchester Leisure,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£4,166.68"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£4,161.55"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£4,150.32"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£4,118.80"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£4,071.70"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£4,052.84"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£4,049.73"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£4,021.74"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,976.81"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,968.45"
Manchester City Council,1011,Chief Executives,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,961.39"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,932.75"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,909.85"
Manchester City Council,1011,Chief Executives,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,897.26"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,885.95"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,19/03/2025,5105981004,Randstad Solutions Ltd,"£3,883.50"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,780.27"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,780.27"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£3,780.27"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,780.27"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,780.27"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,745.51"
Manchester City Council,1011,Chief Executives,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£3,739.97"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,697.49"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,690.47"
Manchester City Council,1007,Corporate Services,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,686.32"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,664.56"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,634.13"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,589.29"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,524.53"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,519.48"
Manchester City Council,1005,Adult Social Care,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£3,514.65"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,483.03"
Manchester City Council,1005,Adult Social Care,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£3,462.50"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,444.06"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,439.89"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,437.06"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,436.65"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,436.65"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,436.65"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,434.08"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,431.48"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,340.22"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,340.20"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,333.28"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,296.79"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,253.76"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,188.35"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,173.42"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,164.43"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,152.69"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,152.69"
Manchester City Council,1005,Adult Social Care,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£3,126.00"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,120.41"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,111.56"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,106.62"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,101.43"
Manchester City Council,1011,Chief Executives,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,087.62"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£3,076.62"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£3,043.07"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£3,030.26"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,018.70"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,016.23"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£3,004.49"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£2,977.10"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£2,968.37"
Manchester City Council,1000,Manchester Leisure,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£2,833.46"
Manchester City Council,1004,Childrens & Education Services,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£2,829.79"
Manchester City Council,1005,Adult Social Care,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£2,825.15"
Manchester City Council,1005,Adult Social Care,Agency staff provision,04/03/2025,1908747651,Reed Employment Plc,"£2,816.60"
Manchester City Council,1005,Adult Social Care,Agency staff provision,31/03/2025,1908777373,Reed Employment Plc,"£2,792.69"
Manchester City Council,1005,Adult Social Care,Agency staff provision,25/03/2025,1908770495,Reed Employment Plc,"£2,790.95"
Manchester City Council,1005,Adult Social Care,Agency staff provision,11/03/2025,1908755336,Reed Employment Plc,"£2,790.50"
Manchester City Council,1005,Adult Social Care,Agency staff provision,17/03/2025,1908761480,Reed Employment Plc,"£2,777.23"
